,#AUTHID,STATUS,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY
111,318bf822d4f2bd3920367560218619c0,is bummed the instant movie didnt pull through,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,07/31/09 09:07 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
112,318bf822d4f2bd3920367560218619c0,wants to go to paris anyone care to accompany me,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,07/22/09 05:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
113,318bf822d4f2bd3920367560218619c0,one minute at time,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,07/13/09 02:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
114,318bf822d4f2bd3920367560218619c0,loves avoiding burning whole in her pocket lesportsac purses and dvd overload,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,07/31/09 11:42 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
115,318bf822d4f2bd3920367560218619c0,really hates californias economy right now,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,07/20/09 07:11 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
116,318bf822d4f2bd3920367560218619c0,lostmy ex is in relationship before me,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,06/30/09 05:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
117,318bf822d4f2bd3920367560218619c0,is having great day so far thanks to santa paula noon meetings and my mom,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/04/09 10:18 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
118,318bf822d4f2bd3920367560218619c0,is propnames bestbian,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/23/09 06:03 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
119,318bf822d4f2bd3920367560218619c0,misses the ability to drive,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/22/09 03:09 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
120,318bf822d4f2bd3920367560218619c0,mi familia de la cuidad de mexico esta aqui necesito que practicar mi espanol,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/27/09 05:31 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
121,318bf822d4f2bd3920367560218619c0,is wearing red lipstick watching movies hot boys and her mother screech at the family dog random doesnt even begin to describe this scene,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/20/09 06:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
122,318bf822d4f2bd3920367560218619c0,anthony bourdain bliss,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/25/09 02:20 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
123,318bf822d4f2bd3920367560218619c0,turbo tax tried charging me dollars to process my taxes my mom did it for free fuck you turbo tax and thanks mom for saving the day,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/22/09 09:51 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
124,318bf822d4f2bd3920367560218619c0,is on her way up north to face her judgement,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,09/01/09 08:28 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
125,318bf822d4f2bd3920367560218619c0,target is my savior sandals dresses and shirts oh my,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,07/25/09 03:16 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
126,318bf822d4f2bd3920367560218619c0,is slightly smitten with the phoenix family its weird know,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,09/13/09 05:13 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
127,318bf822d4f2bd3920367560218619c0,is hoping to finally get break tomorrow,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/06/09 07:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
128,318bf822d4f2bd3920367560218619c0,rhinanna is just getting crazier and crazier or more stupid,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,09/10/09 02:58 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
129,318bf822d4f2bd3920367560218619c0,feels like bum without legs,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,07/15/09 04:14 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
130,318bf822d4f2bd3920367560218619c0,having job again is weird but welcome,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/08/09 01:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
131,318bf822d4f2bd3920367560218619c0,is years to go,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,09/29/09 12:11 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
132,318bf822d4f2bd3920367560218619c0,electronics are giving out,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/26/09 04:33 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
133,318bf822d4f2bd3920367560218619c0,is celebrating her day with dieting and work whahooo not,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,09/30/09 11:36 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
134,318bf822d4f2bd3920367560218619c0,is in love with her new black peacoat who else is pumped its fall,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/06/09 11:40 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
135,318bf822d4f2bd3920367560218619c0,is sick in an way shes never been physically sick before feels like hangover mixed with the flu mixed with weakness and nausea,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/02/09 03:55 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
136,318bf822d4f2bd3920367560218619c0,hates the business that is the united states healthcare system,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,09/03/09 02:51 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
137,318bf822d4f2bd3920367560218619c0,thinks rhiannas italian vogue photoshoot is in bad taste and inappropriate yuck,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,09/03/09 03:39 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
138,318bf822d4f2bd3920367560218619c0,is excited for nbc thursdays especially excited for community,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/09/09 01:14 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
139,318bf822d4f2bd3920367560218619c0,is in love with propname,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/04/09 03:09 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
140,318bf822d4f2bd3920367560218619c0,la vie en rose there are no words absolutely brilliant honest and beautiful movie,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/09/09 07:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
141,318bf822d4f2bd3920367560218619c0,is flashing lights kanye style,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/15/09 04:02 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
142,318bf822d4f2bd3920367560218619c0,got break healthcare break whoooooo,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/14/09 03:55 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
143,318bf822d4f2bd3920367560218619c0,is actually going to see someone besides my mother on my day off no offense mom fabulous but im turning into notoutoftheclosetyet gay man by the amount of time spend with you,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/14/09 08:05 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
144,318bf822d4f2bd3920367560218619c0,arggggggggggggg,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,09/15/09 05:00 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
145,318bf822d4f2bd3920367560218619c0,true blood is getting me in the halloween spirit damn bill is hot,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/29/09 05:24 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
146,318bf822d4f2bd3920367560218619c0,michael scott dancing in the booze cruise episode is really entertaining to me right now,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/04/09 07:49 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
147,318bf822d4f2bd3920367560218619c0,the office cleaning and hanging con mi madre are my drugs of choice this evening,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/09/09 05:07 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
148,318bf822d4f2bd3920367560218619c0,rip prague nights fall semester,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/11/09 04:15 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
149,318bf822d4f2bd3920367560218619c0,needs hot hair cut anyone know where can get fierce one for under in vc,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/11/09 02:06 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
150,318bf822d4f2bd3920367560218619c0,wants to know when she became single lady tonight visited dating site and watched accidentally on purpose and felt for the characters seriously,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/17/09 05:00 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
151,318bf822d4f2bd3920367560218619c0,is ready for her day off,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/04/09 06:37 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
152,318bf822d4f2bd3920367560218619c0,life is looking up,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/17/09 04:30 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
153,318bf822d4f2bd3920367560218619c0,is excited to kick it old school with an old friend in new place,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/20/09 04:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
154,318bf822d4f2bd3920367560218619c0,why does netflix need me to have at least dvds in my queue think is quite enough thank you gluttonous merica,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/26/09 03:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
155,318bf822d4f2bd3920367560218619c0,is rediscovering her love for bjork,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/29/09 04:56 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
156,318bf822d4f2bd3920367560218619c0,money teeth cleaning gmas bus top secret errand target rodarte dress for some warm and comfy themed xmas shopping spending time with mom coffee sephoracom the office stepping outside and forgetting how cold it gets without proper coverage productive and selfindulgent bliss not bad day off,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,12/09/09 05:08 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
157,318bf822d4f2bd3920367560218619c0,wants to find way to san fran after the new year,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/14/09 02:16 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
158,318bf822d4f2bd3920367560218619c0,is in love with propname,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,12/11/09 05:35 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
159,318bf822d4f2bd3920367560218619c0,is going to start using disposable cameras again she agrees with stephanie that the anticipation of not knowing what will show up is very missed,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/20/09 12:35 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
160,318bf822d4f2bd3920367560218619c0,thank you to everyone who sent me fb love and made my birthday more special than could ever have imagined im sooooooo lucky to have so many great souls in my life,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,12/08/09 03:15 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
161,318bf822d4f2bd3920367560218619c0,is very excite for today and this weekend,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,06/30/09 11:00 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
162,318bf822d4f2bd3920367560218619c0,its beautiful fall day in southern california,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,11/24/09 09:33 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
163,318bf822d4f2bd3920367560218619c0,gma is the coolest,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,12/03/09 02:13 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
164,318bf822d4f2bd3920367560218619c0,wishes she was moving on up in the world but at least she has jamie to get her through it,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,01/09/10 05:00 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
165,318bf822d4f2bd3920367560218619c0,today is my month birthday,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,08/31/09 11:08 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
166,318bf822d4f2bd3920367560218619c0,intervention heroine and xanax and crack oh my,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,01/19/10 05:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
167,318bf822d4f2bd3920367560218619c0,is having bad day not even target shoes nor good guacamole carls jr burger could bring me up,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,01/24/10 02:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
168,318bf822d4f2bd3920367560218619c0,summer heights high jamie jonah and mr im hooked on chris lilley,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,01/04/10 07:28 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
169,318bf822d4f2bd3920367560218619c0,um amy poehler is rocking my world right now seriously the bad date rant was hysterical tivo that shit and by that shit mean parks and recreation,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/09/09 03:49 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
170,318bf822d4f2bd3920367560218619c0,ten movies to watch right now and some you can instant netflix la vie en rose shrink if you love la paris jetaime if you love paris clay pidgeons propname is priceless quills away we go sunshine cleaning league of their own smart people heart propnames page and sjp frostnixon doubt,4.5,4.0,3.0,4.5,3.75,1,1,0,1,0,10/11/09 01:39 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
171,ecbddbfe00e0f83cfdb802a7186061c7,is stuck on bandaid brand cuz bandaids stuck on me,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,06/28/09 05:03 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
172,ecbddbfe00e0f83cfdb802a7186061c7,just going to grab some raw fish,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,06/14/09 08:33 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
173,ecbddbfe00e0f83cfdb802a7186061c7,saw funny lots of awesome awkward silences but the scriptwriter needs to have his fingers broken not only did they achieve new and improved levels of editing important plot elements out but they are getting increasingly more creative with the,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,07/15/09 07:04 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
174,ecbddbfe00e0f83cfdb802a7186061c7,need to relearn my patterns again awesome,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,07/09/09 12:13 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
175,ecbddbfe00e0f83cfdb802a7186061c7,free slurpee day,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,07/11/09 03:18 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
176,ecbddbfe00e0f83cfdb802a7186061c7,has got to stop waking up at,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/08/09 06:05 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
177,ecbddbfe00e0f83cfdb802a7186061c7,is not feeling exactly topnotch,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,08/22/09 01:55 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
178,ecbddbfe00e0f83cfdb802a7186061c7,will have too many notifications at the next log in,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,08/30/09 06:16 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
179,ecbddbfe00e0f83cfdb802a7186061c7,first day of school done finances are going to be the end of me,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/11/09 04:51 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
180,ecbddbfe00e0f83cfdb802a7186061c7,is tired and for some reason is looking forward to classes starting,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/04/09 08:17 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
181,ecbddbfe00e0f83cfdb802a7186061c7,months of hell yet again fml,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,07/30/09 09:42 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
182,ecbddbfe00e0f83cfdb802a7186061c7,got to play with fire in front of crowd yay,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/14/09 01:07 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
183,ecbddbfe00e0f83cfdb802a7186061c7,is in love with ren fest,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/16/09 12:59 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
184,ecbddbfe00e0f83cfdb802a7186061c7,days,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/18/09 02:23 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
185,ecbddbfe00e0f83cfdb802a7186061c7,what great day,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/21/09 03:00 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
186,ecbddbfe00e0f83cfdb802a7186061c7,loves the pirate english version of facebook,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/17/09 03:07 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
187,ecbddbfe00e0f83cfdb802a7186061c7,has choice,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,07/31/09 08:31 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
188,ecbddbfe00e0f83cfdb802a7186061c7,days,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/18/09 03:13 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
189,ecbddbfe00e0f83cfdb802a7186061c7,ren fest with rain still good,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,10/04/09 11:48 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
190,ecbddbfe00e0f83cfdb802a7186061c7,kindly thanks everyone who wished him happy birthday,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/20/09 03:51 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
191,ecbddbfe00e0f83cfdb802a7186061c7,finance class,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,10/08/09 11:25 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
192,ecbddbfe00e0f83cfdb802a7186061c7,gets to sleep tonight,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,10/14/09 06:25 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
193,ecbddbfe00e0f83cfdb802a7186061c7,hours left,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/20/09 01:05 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
194,ecbddbfe00e0f83cfdb802a7186061c7,as much as like our familys mechanic really wish wed stop giving him so much business,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,10/16/09 04:59 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
195,ecbddbfe00e0f83cfdb802a7186061c7,is dying heeeeelppppp,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,10/22/09 01:09 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
196,ecbddbfe00e0f83cfdb802a7186061c7,saturday was easily one of the best days of my entire life,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,09/29/09 03:31 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
197,ecbddbfe00e0f83cfdb802a7186061c7,feeling slightly better,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,10/24/09 04:42 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
198,ecbddbfe00e0f83cfdb802a7186061c7,ive done it procrastinated enough by playing bejeweled blitz to cause it to go offline mlia,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/03/09 09:08 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
199,ecbddbfe00e0f83cfdb802a7186061c7,is potentially going to be pulling an allnighter feel free to txt to keep me entertainedawake,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,10/13/09 03:39 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
200,ecbddbfe00e0f83cfdb802a7186061c7,,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/22/09 09:39 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
201,ecbddbfe00e0f83cfdb802a7186061c7,finally caught up on sleep now off to rake more leaves and then lose sleep yet again while studying accounting call me if ur bored ill be up late,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/15/09 08:11 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
202,ecbddbfe00e0f83cfdb802a7186061c7,attention everyone vote for the short after hours to support propname our local michigan talent and wonderful person repost please,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/24/09 07:11 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
203,ecbddbfe00e0f83cfdb802a7186061c7,is looking forward to eating his body weight tomorrow,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/26/09 12:29 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
204,ecbddbfe00e0f83cfdb802a7186061c7,yesterday after school got bored and decided to go into the backyard and play with my slingshot didnt have any ammo so just used peanuts and shot them at trees decided to shoot at one really far away out of nowhere squirrel leaped out of tree intercepted the peanut landed on another tree ate the peanut gave me what looked like thumbsup and ran away ninja squirrel you amaze me mlia,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/27/09 04:41 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
205,ecbddbfe00e0f83cfdb802a7186061c7,would love to sleep but propname writes too damn well,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,10/01/09 03:21 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
206,ecbddbfe00e0f83cfdb802a7186061c7,is rather looking forward to the holidays because of his potential whereabouts during that,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/28/09 07:14 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
207,ecbddbfe00e0f83cfdb802a7186061c7,gets overly excited when pressing the wrong buttons on the keyboard causes the discovery of new shortcut,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/29/09 07:38 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
208,ecbddbfe00e0f83cfdb802a7186061c7,considers himself to be one of the luckiest men ever,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/02/09 06:42 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
209,ecbddbfe00e0f83cfdb802a7186061c7,wow just spent minutes reading just this one strip,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/02/09 06:44 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
210,ecbddbfe00e0f83cfdb802a7186061c7,cant handle reading any more crap about barbies and other competing brand dolls this is ridiculous the only thing making me feel little more manly is the beer in my hand,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/08/09 09:09 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
211,ecbddbfe00e0f83cfdb802a7186061c7,acquired brothers and sisters today,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/14/09 12:20 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
212,ecbddbfe00e0f83cfdb802a7186061c7,school days left until winter break yay,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/08/09 02:45 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
213,ecbddbfe00e0f83cfdb802a7186061c7,will probably be up all night feel free to txt or chat,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/15/09 07:04 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
214,ecbddbfe00e0f83cfdb802a7186061c7,lmao you kept spraying the cat with water and then telling it to man up when it cried,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/17/09 06:23 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
215,ecbddbfe00e0f83cfdb802a7186061c7,listening to some very odd combinations of music and blames the late hour for it,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/15/09 08:19 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
216,ecbddbfe00e0f83cfdb802a7186061c7,wishes it was december sooner,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/06/09 11:34 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
217,ecbddbfe00e0f83cfdb802a7186061c7,cannot wait to pass out too bad thats not gonna happen til friday night,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/17/09 07:11 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
218,ecbddbfe00e0f83cfdb802a7186061c7,gonna be at the library til late then at the prezs house even later txt or facebook if need anything call if being killed,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/17/09 03:48 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
219,ecbddbfe00e0f83cfdb802a7186061c7,well expected returns are like oh its just you but unexpected returns are like whoa,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/17/09 11:02 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
220,ecbddbfe00e0f83cfdb802a7186061c7,cant believe how much food and beverages were consumed last night,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/27/09 06:13 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
221,ecbddbfe00e0f83cfdb802a7186061c7,snow,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/07/09 05:59 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
222,ecbddbfe00e0f83cfdb802a7186061c7,stupid people are stupid and beverly hills police is at its best as usual propname needs to call me,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,11/24/09 02:39 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
223,ecbddbfe00e0f83cfdb802a7186061c7,epic today while walking on campus saw three people riding motorized couch random mlia,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/07/09 07:32 AM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
224,ecbddbfe00e0f83cfdb802a7186061c7,is excited for relaxing little bit tonight,4.3,2.15,3.6,3.3,4.1,1,0,1,0,1,12/08/09 11:24 PM,739.0,267574.0,98.39,0.01,270029.0,0.5,0.07
